film_id,budget,revenue,dir_id
45667,32000000,40222729,5115
45668,21000000,205738714,5123
45669,21000000,41170784,5235
45670,0,37000000,5554
45671,21000000,43928932,4873
45672,20000000,41627431,5523
45673,21000000,17762705,5648
45674,17000000,14899417,4764
45675,21000000,17600000,5649
45676,21000000,10011050,4938
45677,30000000,0,5650
45678,0,0,5651
45679,21000000,970816,5538
45680,35000000,69701637,5652
45681,15000000,2856712,5229
45682,18000000,389925971,4799
45683,18000000,358991681,4885
45684,20000000,303788635,4799
45685,38000000,29907685,5653
45686,20000000,299965036,4923
45687,20000000,132675402,4998
45688,19000000,272742922,5009
45689,20000000,121697323,5654
45690,20000000,117224271,5655
45691,20000000,187884007,5656
45692,20000000,149281606,4913
45693,13000000,318000141,4794
45694,32000000,97918663,5116
45695,20000000,100525432,5513
45696,35000000,131282949,5535
45697,18000000,122195920,4974
45698,37000000,113086475,5100
45699,20000000,177243185,5451
45700,20000000,0,4984
45701,0,0,5296
45702,20000000,187000000,5657
45703,20000000,57588485,5480
45704,20000000,60072596,5554
45705,20000000,53000000,4785
45706,20000000,207945075,5658
45707,0,0,5554
45708,1800000,41158757,5170
45709,20000000,183936074,5659
45710,20000000,48548426,5465
45711,20000000,109862682,5660
45712,20000000,66787908,5661
45713,20000000,135680000,5662
45714,20000000,67192859,5331
45715,20000000,84146832,5663
45716,30000000,45554533,5664
45717,20000000,41596251,5202
45718,20000000,43967255,5427
45719,20000000,86865564,5465
45720,20000000,88346473,5665
45721,20000000,27640028,5612
45722,20000000,39143839,5666
45723,20000000,37672350,5380
45724,0,0,5199
45725,20000000,41237648,5037
45726,20000000,35841901,5667
45727,20000000,65464324,5668
45728,20000000,60000000,5669
45729,20000000,80547866,5465
45730,25000000,135330182,4874
45731,19800000,41296320,4842
45732,20000000,50907234,5670
45733,32000000,50907422,5646
45734,20000000,47241945,5433
45735,0,0,4988
45736,20000000,78378744,5338
45737,20000000,31678778,5671
45738,20000000,54586584,5283
45739,20000000,46069568,4814
45740,35000000,68349884,5672
45741,19000000,35387212,5673
45742,20000000,67200000,5674
45743,0,0,5675
45744,20000000,45636368,5157
45745,30000000,47126295,5249
45746,20000000,0,5676
45747,20000000,0,5585
45748,20000000,64822796,4904
45749,20000000,72258126,4911
45750,20000000,32005248,5203
45751,20000000,65569869,4811
45752,20000000,46089287,4987
45753,0,0,5677
45754,20000000,51416464,5678
45755,20000000,49779728,5679
45756,20000000,17425000,5680
45757,9000000,27105095,5681
45758,0,0,5272
45759,20000000,39300000,5682
45760,20000000,37597471,4958
45761,0,0,5683
45762,40000000,28972508,5097
45763,20000000,21284514,5283
45764,20000000,83707310,5684
45765,20000000,20211394,5685
45766,20000000,0,5227
45767,806948,32000000,5686
45768,20000000,36620508,5214
45769,20000000,34077920,5687
45770,20000000,0,5053
45771,20000000,2297493,5688
45772,20000000,18432000,4866
45773,20000000,18253415,4895
45774,20000000,22222308,5689
45775,15000000,56255142,5270
45776,20000000,17807569,4993
45777,20000000,52302796,5690
45778,19000000,25836616,5097
45779,0,0,5691
45780,0,17519169,5538
45782,35000000,0,5693
45783,20000000,73276047,4773
45784,20000000,60427839,4874
45785,20000000,16605763,5694
45786,20000000,17432163,5695
45787,0,0,5696
45788,20000000,17436509,5697
45789,20000000,15473333,5698
45790,19500000,34854990,5699
45791,25000000,14109284,5465
45792,20000000,22942221,5313
45793,20000000,13801755,4988
45794,20000000,30426096,5700
45795,20000000,32204030,5701
45796,40000000,0,5037
45797,20000000,34560577,5156
45798,0,0,5457
45799,20000000,13391174,5702
45800,30000000,27674124,4880
45801,20000000,12482775,4763
45802,20000000,12398628,5141
45803,0,0,5147
45804,20000000,17280326,4958
45805,20000000,24145613,4818
45806,0,0,5703
45807,0,0,4911
45808,0,0,5249
45809,20000000,12639297,5594
45810,20000000,10686841,5457
45811,20000000,0,5704
45812,20000000,36606743,5571
45813,20000000,0,5193
45814,20000000,0,5457
45815,20000000,16974459,4794
45816,21000000,0,5367
45817,0,9109322,5705
45818,0,12382362,5002
45819,20000000,10337477,5002
45820,20000000,11341016,5083
45821,8000000,20000000,4985
45822,20000000,11110975,5363
45823,0,0,5706
45824,20000000,16549477,5707
45825,20000000,7000000,5253
45826,12000000,15008161,5097
45827,22000000,0,5708
45828,0,6575282,5560
45829,0,0,5709
45830,20000000,6420319,5710
45831,15000000,27462041,5229
45832,8700000,7659918,5535
45833,0,0,5182
45834,20000000,10442808,5148
45835,20000000,5210988,5531
45836,20000000,0,5711
45837,20000000,12007070,5712
45838,0,0,5713
45839,0,0,5714
45840,20000000,4001121,5715
45841,20000000,16863583,5716
45842,20000000,5530764,5453
45843,21000000,0,5717
45844,26500000,159375308,5417
45845,0,0,5412
45846,0,0,5718
45847,2000000,5048693,5594
45848,20000000,0,5719
45849,20000000,1675706,5592
45850,20000000,5359645,5482
45852,0,0,5520
45853,0,0,5720
45854,10000000,3727746,5086
45855,20000000,0,5721
45856,0,0,5722
45857,0,0,5723
45858,20000000,305070,4814
45860,0,0,5342
45861,20000000,4634062,5381
45862,20000000,0,5724
45863,20000000,346594,5266
45864,0,17671101,5076
45866,20000000,0,5725
45867,20000000,0,5726
45869,0,0,5728
45870,20000000,0,5729
45871,20000000,0,5204
45872,27220000,5496951,5730
45873,19400000,0,5644
45874,27000000,0,5636
45875,22000000,424208848,5018
45876,20000000,216197492,5320
45877,19000000,110879513,5137
45878,19000000,70067909,5731
45879,14000000,173046663,5307
45880,0,0,5672
45881,19000000,44017374,5089
45882,19000000,381109762,4804
45883,19000000,40846082,5337
45884,0,0,5554
45885,27000000,0,5732
45886,19000000,49830607,5104
45887,18000000,101564935,4842
45888,19100000,5728213,4859
45889,0,0,5733
45890,20000000,54956140,4869
45893,25000000,8613462,4904
45894,0,76586316,5735
45896,19000000,29922472,5736
45897,19000000,4750000,5737
45898,19000000,6928068,5738
45899,0,5310554,5739
45900,19000000,2119994,5740
45901,18000000,0,5741
45902,0,0,5742
45903,19000000,108047131,5743
45904,19000000,32801173,4932
45905,15000000,46770602,4991
45907,18500000,10680275,5014
45908,18500000,31912793,5744
45909,18000000,268157400,5310
45910,23000000,351583407,4926
45911,18000000,151668774,5245
45912,18000000,261572744,5088
45913,18000000,141774679,5035
45914,18000000,87000000,5609
45915,19000000,144216468,5004
45916,17000000,65535067,4821
45917,16000000,19682924,5745
45918,0,0,5680
45919,18000000,65070412,5380
45920,23000000,76488889,5746
45921,16500000,67683989,4948
45922,18000000,88923251,5367
45923,21000000,72417394,4856
45924,18000000,98235548,4890
45925,18000000,51973029,5187
45926,0,14796236,5675
45927,17000000,129042871,4955
45928,0,0,5747
45929,19800000,87754044,5741
45930,18000000,41382841,5179
45931,18000000,103215094,4874
45932,18000000,99206215,5457
45933,15000000,76286096,4876
45934,18000000,62646763,5561
45935,18000000,0,5748
45936,1000000,21378361,5227
45937,18000000,47088990,5749
45938,18000000,24911670,5031
45939,0,24007324,5750
45940,18000000,100000000,5568
45941,18000000,23000000,4809
45942,18000000,36133014,5751
45943,18000000,0,5037
45944,0,0,5752
45945,18000000,35692920,5222
45946,0,0,5457
45947,18000000,17200925,5753
45948,17000000,24000000,5631
45949,18000000,16702864,5754
45950,18000000,0,5328
45951,30000000,34441873,5222
45952,18000000,0,4885
45953,18000000,0,5519
45954,18000000,2945600,5755
45955,21000000,28008462,5756
45956,18000000,12000000,4967
45957,18000000,10501938,5757
45958,18000000,8038061,4867
45959,18000000,25312387,5101
45960,0,0,5758
45961,0,0,5759
45962,17000000,6735922,5209
45963,18000000,14110013,5760
45964,0,0,5547
45965,18000000,5887457,4785
45966,18000000,20275812,5450
45967,18000000,26527510,4952
45968,18000000,25739015,4888
45969,0,0,5761
45970,0,0,4847
45971,25000000,20719451,5304
45972,18000000,6212282,5762
45973,0,0,5457
45974,18000000,22309223,5763
45975,15238800,0,5764
45976,0,0,5765
45977,2700000,3500000,5766
45978,18000000,676698,4999
45979,18000000,7972967,5313
45980,18000000,382174,5767
45981,18000000,871279,5768
45982,18000000,0,5769
45983,0,0,5770
45984,3500000,34000000,4991
45985,18000000,0,4926
45986,18000000,1831348,5771
45987,17900000,6948633,5568
45988,14000000,13551174,5772
45989,20000000,121463226,5319
45990,0,90508336,5554
45991,18000000,0,5773
45992,23000000,150816700,4868
45993,15000000,51053787,5774
45994,17500000,38000000,5775
45995,24000000,99965753,5776
45996,17500000,7018189,5777
45997,18000000,266586800,5778
45998,0,0,5779
45999,0,0,5076
46000,18500000,183316455,4762
46001,17000000,72070731,5780
46002,17000000,125586134,5178
46003,17000000,136621271,5387
46004,16000000,109502303,5451
46005,17500000,19179969,5184
46006,300000,70000000,5227
46007,17000000,0,5781
46008,17000000,71625195,5338
46009,17000000,57103895,5555
46010,20000000,136150434,5782
46011,17000000,0,5094
46012,17000000,30331165,5783
46013,17000000,43165571,5739
46014,15000000,69623713,5391
46015,0,0,5160
46016,0,45710059,5486
46017,0,0,5784
46018,20000000,21170563,5785
46019,17000000,115350426,5786
46020,34000000,19693891,5382
46021,0,0,4767
46022,17000000,0,5787
46023,0,0,5788
46024,0,0,5789
46025,17000000,29536299,5034
46026,17000000,10000000,5790
46027,17000000,97542952,5791
46028,17000000,20455276,5132
46029,17000000,7314027,4924
46030,17000000,19300000,5792
46031,0,0,5793
46032,17000000,9500000,5794
46033,0,0,5795
46034,17000000,0,5796
46035,40000000,86915017,4980
46036,17000000,2000000,5797
46037,17000000,1569918,4892
46038,17000000,3758328,5798
46039,17000000,374743,5583
46040,15000000,0,5799
46041,17000000,8720000,5800
46042,17000000,9627492,5801
46043,16500000,0,5802
46044,16800000,2281089,5803
46045,15000000,43848069,4839
46046,16500000,135000000,4867
46047,16500000,37311672,5804
46048,16500000,13620075,5805
46049,16500000,16942795,5806
46050,16400000,235860116,4871
46051,16000000,247275374,5067
46052,16000000,92823546,5101
46053,16000000,53977250,5615
46054,16000000,119754278,4993
46055,0,0,5115
46056,15000000,133432856,5807
46057,16000000,76514050,5092
46058,16000000,68263166,5228
46059,16000000,0,4849
46060,18500000,6490401,5808
46061,0,0,5809
46062,19000000,83258226,4798
46063,0,0,5191
46064,16000000,29381649,5024
46065,16000000,40492759,5810
46066,17700000,30987695,5334
46067,15000000,30102717,5811
46068,12000000,80573774,4987
46069,16000000,50007546,5812
46070,15000000,96408652,5457
46071,25000000,0,5813
46072,16000000,20627372,5814
46073,0,0,5815
46074,16000000,31556061,5174
46075,16000000,15427192,5816
46076,16000000,0,5457
46077,20000000,0,5817
46078,0,0,5818
46079,20000000,13854000,5592
46080,26000000,206678440,5009
46081,16000000,18564088,5819
46082,16000000,12,5820
46083,0,0,5821
46084,0,0,5822
46085,16000000,0,5457
46086,6500000,4217115,5823
46087,16000000,5900000,5261
46088,16000000,2849142,5824
46089,16000000,1686429,5825
46090,16000000,5867686,5520
46091,0,0,5826
46092,20000000,24261569,5222
46093,16000000,14822346,5827
46094,11000000,53191886,5828
46095,0,0,5829
46096,13000000,754249,5830
46097,16000000,0,5696
46098,16000000,47801389,5405
46099,16000000,0,5831
46100,16000000,3442853,5832
46101,15600000,0,5833
46102,0,0,5599
46103,0,0,5834
46104,15500000,1237615,5835
46105,15300000,0,5836
46106,15500000,0,4827
46107,15000000,316360478,4983
46108,18000000,476684675,4885
46109,0,0,5609
46110,21000000,177200000,4965
46111,15000000,356830601,4923
46113,15000000,356296601,4764
46114,15000000,414211549,5084
46115,15000000,216614388,5005
46116,15000000,317000,5837
46117,15000000,146292009,4799
46118,16000000,11301649,5838
46119,14000000,233555708,5839
46120,0,0,5802
46121,15000000,67182787,4838
46122,15000000,75700498,4966
46123,15000000,146497771,5840
46124,15000000,61399552,5130
46125,15000000,151831537,5655
46126,15000000,123384128,5249
46127,15000000,73326666,4785
46128,15000000,55184721,5554
46129,18000000,0,5841
46130,17000000,127730736,5842
46131,15000000,66966987,4930
46132,15000000,52970014,4842
46133,15000000,50000000,5281
46134,15000000,64256513,5037
46135,17000000,55534455,5843
46136,35000000,42930462,5844
46137,15000000,61548707,5845
46138,15000000,40283321,5097
46139,0,0,5279
46140,15000000,44862187,4900
46141,16000000,66468332,5846
46142,7000000,48126384,4811
46143,15000000,35007180,4810
46144,15000000,123726688,5847
46145,0,0,5191
46146,15000000,33771174,5848
46147,15000000,69995385,5526
46148,15000000,39421467,5849
46149,15000000,52501541,5406
46150,15000000,32721635,5850
46151,15000000,47175038,5818
46152,13000000,37664855,5851
46153,16000000,30857814,5101
46154,15000000,30226144,5852
46155,15000000,78054825,5853
46156,15000000,29331068,5854
46157,15000000,46905889,5753
46158,15000000,64238440,5855
46159,15000000,30127963,5255
46160,14000000,32645546,5162
46161,20000000,27728118,5856
46162,0,28084357,5237
46163,15000000,40105542,5857
46164,0,0,5858
46165,15000000,24769466,5677
46166,15000000,85306374,5457
46167,0,0,5859
46168,11500000,23237911,5826
46169,15000000,43101594,5363
46170,0,0,5787
46171,15000000,21000000,5860
46172,15000000,0,5861
46173,14000000,38574362,5862
46174,0,0,5112
46175,20000000,22165608,5863
46176,15000000,20566327,5864
46177,15000000,20529194,5687
46178,15000000,17507368,5865
46179,15000000,35485608,5866
46180,15000000,32556119,4904
46181,15000000,0,5867
46182,15000000,42000000,4970
46183,15000000,17080167,5868
46184,15000000,37930465,5503
46185,15000000,31554855,5668
46186,0,0,5869
46187,0,0,5870
46188,15000000,22730842,5291
46189,25000000,15843608,5871
46190,0,0,5872
46191,15000000,59389433,5873
46192,15000000,16633035,5874
46193,15000000,12000000,5875
46194,0,0,5876
46195,0,0,5877
46196,20000000,0,5328
46197,15000000,0,5179
46198,0,0,5878
46199,15000000,15608545,5879
46200,15000000,10443316,4862
46201,0,0,5880
46202,15000000,0,5014
46203,15000000,14867514,5749
46204,15000000,46189568,5135
46205,15000000,10903846,5881
46206,15000000,9237470,5042
46207,16000000,18928871,5549
46208,15000000,9902115,5882
46209,20000000,8586376,5883
46210,0,0,5276
46211,0,0,5884
46212,0,0,5885
46213,15000000,34533783,5886
46214,15,0,5887
46215,15000000,8762890,5888
46216,15000000,6405245,5032
46217,15000000,8138788,5283
46218,15000000,35097815,5457
46219,15000000,5217498,5889
46220,15000000,12036149,5832
46221,0,0,5890
46222,15000000,15785148,4784
46223,25000000,4152230,5891
46224,15000000,20117339,5265
46225,0,0,5892
46226,22000000,0,5457
46227,15000000,9455232,5893
46228,0,0,5066
46229,15000000,5926410,5894
46230,15000000,0,5895
46231,0,0,5896
46232,15000000,7938872,5764
46233,0,0,5897
46234,0,0,5599
46235,92620000,650422,5898
46236,12000000,9584131,5188
46237,8000000,529766,5207
46239,15000000,0,5767
46241,8500000,8936663,5901
46242,12000000,6814789,5429
46243,15000000,76382,5261
46244,15000000,3533227,5902
46245,15000000,0,5903
46246,15000000,0,5904
46247,15000000,23000,5905
46248,15000000,20380,5906
46249,0,0,5907
46250,20000000,27187375,5908
46251,7000000,0,5909
46252,0,0,5910
46253,15000000,0,5911
46255,0,0,5913
46256,14600000,70906973,5130
46257,14800000,122513057,5914
46258,14500000,147298761,4796
46259,10000000,17511906,5915
46260,14500000,0,5916
46261,14000000,159157447,5087
46262,14200000,674918,5917
46263,15000000,377910544,5222
46264,14000000,320145693,5209
46265,14000000,463000000,5053
46266,0,239606210,5918
46267,0,0,5919
46268,14000000,161001698,4839
46269,14000000,154864401,4832
46270,15000000,100734718,5238
46271,13000000,75511123,5576
46272,14000000,185438673,5443
46273,14000000,72527595,5920
46274,0,0,5554
46275,14000000,34793160,5921
46276,0,0,5587
46277,13000000,114956699,5183
46278,0,0,5922
46279,14000000,27515786,5024
46280,14000000,25482931,5158
46281,14000000,19800000,5307
46282,14000000,30749142,5756
46283,0,0,5757
46284,14000000,0,5253
46285,14000000,22852638,4897
46286,14000000,21409028,5923
46287,0,0,5924
46288,12000000,21001563,5925
46289,0,0,5926
46290,0,0,4809
46291,0,0,5195
46292,11000000,13196245,5377
46293,11000000,16951798,5927
46294,0,0,5928
46295,14000000,10424470,4955
46296,14000000,11417362,5929
46297,14000000,19777647,5930
46298,26000000,14821658,5931
46299,14000000,5108820,5932
46300,14000000,0,5620
46301,0,4291965,4880
46302,0,0,5933
46303,14000000,2474000,5826
46304,0,0,5867
46305,0,0,5934
46306,0,5405500,5709
46307,0,0,5935
46308,0,0,5233
46310,0,0,4980
46311,14000000,46495,5936
46312,108,0,5937
46313,14000000,1755212,5101
46314,14000000,178043761,4867
46315,12000000,0,5696
46316,13500000,29027914,5715
46317,14000000,12314651,5374
46318,13500000,7060876,5532
46319,15000000,19422261,5886
46320,0,0,5777
46321,18339750,92180910,5025
46322,12806000,38535221,5076
46323,13300000,5380251,5711
46324,13000000,123922370,5037
46325,13400000,16700000,5437
46326,13000000,98441954,4868
46327,13000000,327803731,4881
46328,13000000,47542841,5179
46329,13000000,91038276,5255
46330,7000000,72500000,4958
46331,16000000,77000000,5588
46332,13000000,73180723,5938
46333,13000000,44726644,5939
46334,13000000,54837234,5940
46335,12500000,49002684,5374
46336,16000000,53478166,5388
46337,13000000,0,5941
46338,0,0,5942
46339,17000000,119100758,5202
46340,13000000,96060858,5943
46341,0,0,5695
46342,13000000,0,5944
46343,12000000,36450736,5705
46344,13000000,27007143,5945
46345,12000000,0,5946
46346,13000000,35763605,5947
46347,13200000,53830415,5948
46348,18000000,57096190,5051
46349,15000000,36869414,5949
46350,13000000,22863596,4932
46351,6000000,0,5950
46352,13000000,45300000,4905
46353,13000000,16929123,5230
46354,19000000,68673228,5087
46355,13000000,11130889,5951
46356,13000000,8026971,5952
46357,6000000,35401758,5953
46358,0,0,5954
46359,13000000,7820688,5955
46360,13000000,27500000,5677
46361,0,0,5956
46362,13000000,16757163,5957
46363,0,0,5958
46364,13000000,0,5959
46365,13000000,48065672,5659
46366,13000000,4857367,5960
46367,0,0,5140
46368,13000000,18000000,4924
46369,0,0,5961
46370,15000000,8459458,5599
46371,13000000,9789900,5962
46372,13000000,2636637,5615
46373,13000000,33400000,5963
46374,3000000,1200000,5964
46375,13000000,1151330,5616
46376,0,0,5549
46377,13000000,1784763,5965
46378,14350531,3964682,5966
46379,10000000,303877,5086
46380,13000000,68572378,5894
46382,0,33082548,5968
46383,13000000,10652035,5091
46384,12000000,55260558,4981
46385,12500000,23367586,5852
46386,0,0,5547
46387,12500000,12281551,4923
46388,3100000,0,5969
46389,12500000,10725228,5876
46390,13000000,0,5549
46391,0,0,5970
46392,12500000,27206120,5971
46393,0,0,5972
46394,12000000,11293663,5078
46395,12500000,20416563,5973
46396,12800000,40031879,5917
46397,0,0,5841
46398,12500000,1227324,5974
46399,15000000,5024782,5875
46400,20000000,31327899,5097
46401,12500000,1083683,5975
46402,12300000,84460846,5976
46404,12500000,3878993,5978
46405,8000000,441306145,5170
46406,7000000,470654000,4799
46407,11000000,235483004,4780
46409,25000000,79817939,5389
46410,12000000,96070507,4894
46411,12000000,75781642,4894
46412,12000000,96800000,5528
46413,15000000,107217396,4812
46414,12000000,79567667,5980
46415,12000000,68706993,4871
46416,12000000,81272766,5981
46417,12000000,114194847,5303
46418,12000000,0,5982
46419,12000000,39673162,4927
46420,12000000,43493123,5215
46421,15000000,145000000,4906
46422,12000000,30400000,5290
46423,5000000,42365581,5014
46424,12000000,61141030,5983
46425,12000000,100000000,5984
46426,12000000,89800000,5985
46427,12000000,52223306,5893
46428,12000000,40855419,5986
46429,12000000,56309766,5987
46430,12000000,31179516,5988
46431,12000000,31155435,5161
46432,0,27281507,5989
46433,12000000,56298474,5266
46434,12000000,32726956,5990
46435,12000000,307166834,5991
46436,12000000,22921898,5150
46437,0,25434291,5377
46438,12000000,54000000,5167
46439,12000000,21133087,5147
46440,12000000,100129872,5249
46441,0,0,5689
46442,0,0,5985
46443,12000000,23006849,5859
46444,12000000,85512300,5992
46445,0,51,5993
46446,12000000,17654912,5451
46447,0,0,5994
46448,12000000,17292381,5105
46449,12000000,22939027,5450
46450,12000000,42931041,5156
46451,0,13960203,5995
46452,12000000,12902790,5235
46453,0,21520719,5530
46454,0,0,5009
46455,12000000,0,5543
46456,0,31466789,5225
46457,14000000,85000000,4833
46458,12000000,0,5996
46459,0,87100449,5240
46461,12000000,35485056,5997
46462,12000000,32248241,5998
46463,12000000,0,5999
46464,0,0,6000
46465,8000000,6739141,6001
46466,12000000,5542025,6002
46467,0,0,5457
46468,12000000,6754898,5110
46469,12000000,4922166,5814
46470,12000000,4939939,5195
46471,12000000,23,6003
46472,12000000,3148182,5520
46473,0,0,6004
46475,0,0,4908
46476,12000000,0,6005
46477,12000000,0,6006
46478,12400000,8371085,6007
46479,0,0,6008
46480,12000000,12077441,6009
46481,12000000,19271312,5355
46482,12000000,0,6010
46483,12000000,0,6011
46484,12000000,1644755,5193
46485,12000000,15250000,6012
46486,1200000,0,4781
46487,0,0,5615
46488,8000000,0,5806
46489,0,0,5082
46490,12000000,0,6013
46491,0,0,6014
46494,7500000,0,5487
46497,12000000,11212294,6018
46498,20000000,17479,4958
46499,12000000,0,6019
46500,1200000,0,6020
46501,12000000,101332962,5057
46502,10000000,83557872,4888
46503,0,0,6021
46504,11500000,57469467,5889
46506,11500000,0,6023
46508,11000000,153083102,5017
46509,11000000,775398007,4901
46510,11500000,94073028,6025
46511,11000000,111858363,5526
46512,0,0,5323
46513,0,0,5113
46514,25000000,93617009,5123
46515,11000000,72778712,5655
46516,11000000,64088552,5353
46517,11000000,78874843,6026
46518,12000000,0,5638
46519,11000000,49797148,6027
46520,0,0,6028
46521,13000000,97837138,4892
46522,11000000,41227069,4998
46523,11000000,39363635,5439
46524,10500000,75902208,5284
46525,11000000,68233629,5782
46526,11000000,31672907,5629
46527,11000000,38105395,5856
46528,11000000,23978402,6029
46529,12000000,37170057,4967
46530,11,11,5357
46531,12000000,4884663,5385
46532,11000000,62076141,6030
46533,11000000,20000000,5089
46534,24000000,14782676,6031
46535,24000000,13700000,5288
46536,11000000,59520298,6032
46537,11000000,23430766,6033
46538,11000000,13110448,5582
46539,11000000,61619773,6034
46540,0,0,4872
46541,11000000,0,4767
46542,14000000,6413915,6035
46543,11000000,30000000,5405
46544,10000000,4069090,6036
46545,11000000,0,5709
46546,0,0,5952
46547,11000000,2832826,5628
46548,11000000,32935319,5135
46549,0,16017403,6037
46550,11000000,2807854,6038
46551,11000000,2200000,6039
46552,0,2945242,6040
46553,11000000,0,6041
46554,0,0,5643
46555,10800000,113857533,6042
46556,0,0,6043
46557,11000000,0,6044
46558,0,0,6045
46560,14000000,18535191,5276
46561,0,0,6047
46562,0,0,6048
46563,10500000,68700000,5089
46564,10500000,792910554,4799
46565,10000000,17500000,6049
46566,0,0,6050
46567,10500000,123509,6051
46568,0,0,6052
46569,11000000,0,5939
46570,12000000,9622846,6053
46571,11000000,0,6054
46572,10000000,225933435,5283
46573,11000000,0,6055
46574,10000000,163876815,6056
46575,10000000,85300000,5005
46576,28000000,90449929,4878
46577,10000000,118587880,6057
46578,10000000,103166989,5814
46579,10000000,139352633,6056
46580,10000000,91196419,5344
46581,6000000,57231524,5554
46582,13800000,52293982,4809
46583,10000000,50100000,6058
46584,10000000,50752337,5152
46585,10000000,183474602,5666
46586,12000000,41205099,4964
46587,10000000,59217789,5562
46588,10000000,40485039,5152
46589,10000000,37402877,6059
46590,10000000,136836156,5157
46591,10000000,44460850,6060
46592,12305523,36230219,4845
46593,10000000,57500000,5868
46594,10000000,64188367,5681
46595,10000000,33583175,5986
46596,20000000,33526835,6061
46597,10000000,104303851,6062
46598,10000000,25754284,6063
46599,10000000,32101000,5477
46600,9000000,32973937,6064
46601,10000000,30652890,5369
46602,10000000,0,6065
46603,10000000,29450919,4799
46604,15000000,30050028,5795
46605,10000000,29392418,5100
46606,8500000,34411240,5556
46607,12000000,38368909,6066
46608,10000000,25605015,5635
46609,10000000,33697647,5179
46610,65000000,143695338,6067
46611,10000000,20766616,5229
46612,10000000,52882018,6068
46613,14000000,24637469,6069
46614,0,0,5920
46615,10000000,42333295,6070
46616,10000000,0,5741
46617,0,0,6071
46618,0,0,6072
46619,0,0,5338
46620,9000000,17096053,5228
46621,10000000,66821036,5317
46622,10000000,85978266,5157
46623,0,0,6073
46624,0,0,5731
46625,10000000,16153593,5195
46626,0,0,5190
46627,11000000,48572000,4942
46628,12600000,28650575,6074
46629,10000000,15795189,5141
46630,25000000,15156200,5876
46631,10000000,21587700,5762
46632,10000000,20342161,6075
46633,10000000,0,6076
46634,10000000,0,6077
46635,0,0,6078
46636,6400000,35057696,6034
46637,10000000,17297244,5345
46638,10000000,0,6079
46639,5000000,58978653,6080
46640,0,0,6081
46641,10000000,0,5398
46642,10000000,12827813,5982
46643,10000000,10571408,6082
46644,10000000,28883511,4785
46645,30000000,9898412,4782
46646,0,0,5805
46647,10000000,8801940,4967
46648,10000000,6110000,6083
46649,0,0,5249
46650,6000000,32438988,5127
46651,10000000,0,6084
46652,10000000,9636289,6085
46653,0,6861102,5519
46654,20000000,23875127,5414
46655,0,6842058,6086
46656,10000000,0,6087
46657,18000000,9495408,6088
46658,10000000,0,5265
46659,0,0,6089
46660,9500000,7800000,6090
46661,10000000,33000000,6091
46662,10000000,2154696,6092
46663,9000000,21571189,5689
46664,0,0,6093
46665,10000000,7177143,5602
46666,10000000,10835752,6094
46667,10000000,4417580,6095
46668,0,0,6096
46669,0,0,6097
46670,11500000,3275585,6098
46671,10000000,3193102,4909
46672,6500000,98410061,5481
46673,10000000,5164404,6099
46674,0,0,6100
46675,0,0,5562
46676,10000000,0,6101
46677,0,0,5195
46678,10000000,40055439,6102
46679,14000000,439564,5985
46680,10000000,7587485,6103
46681,10000000,1759252,4780
46682,0,0,5229
46683,10000000,1631839,6104
46684,0,0,5616
46685,20000000,1969193,5442
46687,10000000,0,5955
46688,10000000,3665069,5170
46689,10000000,7022728,6106
46690,0,0,6107
46691,0,0,6108
46692,10000000,21786738,5355
46693,0,0,6040
46694,10000000,598645,4888
46695,5000000,1296184,6109
46697,10000000,0,6110
46698,0,0,6111
46699,0,0,6112
46700,0,0,6113
46701,7700000,1072602,6114
46702,10000000,0,6115
46703,0,0,6116
46704,10000000,295750,6117
46705,0,0,6019
46706,10000000,0,6001
46707,0,42145,6118
46708,0,126247,6119
46709,0,0,5361
46710,10000000,0,6120
46711,10000000,0,5499
46712,10000000,45779,6121
46713,0,0,6122
46714,3200000,0,6123
46715,0,0,6124
46716,0,140987,5978
46717,10000000,17472,6125
46718,10000000,9069,6061
46719,10000000,0,6126
46720,14100000,0,6127
46721,0,0,6128
46722,0,0,6129
46723,0,0,5238
46724,10000000,0,6130
46725,0,0,6131
46726,0,0,6132
46727,10000000,0,5970
46728,10,11,6133
46729,0,0,6134
46730,10000000,0,6135
46731,0,0,6136
46732,0,0,6137
46734,10,10000000,5871
46735,10000000,0,6138
46736,9500000,17164377,5319
46737,9600000,4386236,6139
46738,11000000,59827328,5048
46739,10000000,0,6140
46740,9500000,111584787,5443
46741,10,0,6141
46742,8900000,19839492,5764
46743,10500000,14144000,6142
46744,9500000,0,6143
46745,9400000,60000000,6144
46746,12899867,85582407,6145
46747,9300000,0,6146
46748,10000000,0,5431
46749,0,0,5212
46750,10000000,0,6042
46751,0,0,6147
46752,7400000,21817298,5917
46753,0,0,6148
46754,0,0,6149
46755,11000000,104931801,4779
46756,85000,30859000,5385
46757,10000000,2995811,6150
46758,9000000,83304330,5357
46759,5500000,141195658,5252
46760,10000000,0,5329
46761,7000000,8220215,6151
46762,9000000,41590886,5033
46763,9000000,34573780,5338
46764,9000000,44196684,5926
46765,9000000,24538513,5697
46766,9000000,108782847,6057
46767,9000000,0,6152
46768,9000000,23936908,5938
46769,9000000,0,5140
46770,26000000,28780255,6153
46771,40600000,90400000,5217
46772,9000000,21510851,5708
46773,0,0,6154
46774,9000000,0,4847
46775,0,0,6155
